PID4413_Tumor_RNA		PID4418_Tumor_insulinoma_RNA		PID4447_Tumor_RNA		PID4468_Tumor_MTC_RNA		PID4596_13006_Tumor_RNA		PT087_Primary_RNA		PT087_Recurrent_RNA		PT165_Primary_RNA		PT165_Recurrent_RNA		PT208_P1_Tumor_RNA		PT208_P2_Tumor_RNA		PT211_S1_Tumor_RNA		PT211_S2_Tumor_RNA		PT218_Primary_RNA	
93.8691		132.44676		107.71037		87.37046		14.421308		25.235294		26.43198		21.74594		24.892086		109.37193		80.36246		65.17647		47.408875		24.550947	
93.87721		131.85558		107.4589		87.17021		14.405569		25.246395		26.457586		21.707657		24.871395		109.42456		80.02952		65.26737		47.381294		24.600712	
93.77686		132.33047		107.65257		87.252815		14.368039		25.241877		26.360813		21.685616		24.866587		109.31499		80.00355		65.32665		47.272182		24.640995	
93.62102		132.02815		107.54629		87.19024		14.334141		25.212996		26.32736		21.686775		24.811298		109.36417		79.81442		65.17806		47.383694		24.665876	
93.60921		132.18237		107.76685		87.0		14.338983		25.205776		26.376795		21.75174		24.814903		109.233025		79.73877		65.1934		47.3753		24.710901	
93.58796		132.2864		108.108696		87.1015		14.433939		25.244577		26.338516		21.769142		24.764423		109.24473		79.45744		65.3046		47.38489		24.735468	
93.57261		132.47002		108.21167		87.11905		14.44		25.256626		26.311005		21.792343		24.739183		109.36534		79.559105		65.27745		47.45138		24.728352	
93.61275		132.56793		108.07895		87.07519		14.426666		25.245783		26.320574		21.730858		24.663462		109.34192		79.541374		65.38253		47.489796		24.730724	
93.73404		132.14566		107.99313		86.72556		14.434466		25.225302		26.328144		21.747967		24.64982		109.06206		79.3747		65.233765		47.57452		24.774347	
93.68558		132.33824		108.09725		86.60226		14.5121355		25.238842		26.369305		21.793264		24.611311		109.0363		79.367615		65.17654		47.57401		24.738718	
93.60757		132.20221		108.169334		86.53074		14.524909		25.141134		26.358513		21.777004		24.6787		108.97541		79.29906		65.18484		47.476536		24.781473	
93.56805		132.37424		108.13959		86.404015		14.509113		25.104946		26.406963		21.84669		24.673887		108.96956		79.40543		65.109		47.312878		24.750593	
93.56332		132.05153		108.10183		86.46357		14.528554		25.128174		26.441637		21.819767		24.706024		109.117096		79.29112		65.19573		47.191338		24.7717	
93.618935		131.90306		108.22197		86.3593		14.540146		25.130592		26.410843		21.78372		24.722557		109.025764		79.05681		65.08304		47.184116		24.724138	
93.811615		132.05522		108.24714		86.5088		14.562044		25.08827		26.355421		21.755814		24.587454		109.162766		79.09231		65.09371		47.23586		24.623068	
93.75592		132.2994		108.24055		86.62767		14.654457		25.100363		26.275904		21.811409		24.438406		109.14286		79.21775		65.02847		47.286747		24.684525	
93.76631		132.29816		108.13287		86.573586		14.614915		25.026602		26.285542		21.731083		24.390097		109.3306		79.22393		64.944244		47.33735		24.710024	
93.69514		132.30061		108.14891		86.76226		14.564793		25.085852		26.27229		21.75408		24.394928		109.22861		79.189575		65.02491		47.41375		24.661098	
93.87189		132.08711		108.06758		86.7733		14.561125		25.050785		26.256626		21.728437		24.316425		109.03282		78.99763		64.94781		47.387215		24.71957	
93.920525		132.45767		107.998856		86.68262		14.481663		25.065296		26.251808		21.74359		24.363527		109.19695		79.06991		65.21233		47.34982		24.752983	
93.82779		132.16565		107.956474		86.89155		14.468215		25.048368		26.20386		21.705128		24.401937		109.119576		79.16726		65.46905		47.418575		24.84091	
93.812355		132.15582		108.01376		87.27617		14.481663		24.987907		26.196623		21.732788		24.403149		108.968346		79.08422		65.44219		47.55368		24.901915	
93.724464		132.1362		107.96445		87.3657		14.385085		24.956469		26.201448		21.747957		24.377724		108.896835		78.89087		65.559		47.613995		24.848085	
93.85511		132.13742		108.234215		87.417404		14.287286		24.98428		26.218336		21.710619		24.409697		109.042206		78.86121		65.498215		47.651386		24.971292	
93.6247		132.3276		108.23995		87.349304		14.290086		24.904474		26.13269		21.696615		24.449697		108.96131		78.801895		65.47556		47.658627		24.911484	
93.47625		131.96687		108.283585		87.22572		14.269278		24.926239		26.185766		21.708284		24.487272		108.82063		78.75653		65.28725		47.769325		24.891148	
93.604515		131.97665		108.22414		87.415405		14.310893		24.917774		26.197828		21.725788		24.464243		109.04225		78.92985		65.2503		47.875454		24.88756	
93.67577		132.37224		108.429886		87.93056		14.357493		24.986683		26.270859		21.782455		24.520632		109.273476		79.02378		65.326164		47.875454		24.923445	
93.811165		132.086		108.566666		87.875		14.346437		24.96368		26.203144		21.759064		24.493933		109.366196		79.16052		65.422935		47.891174		24.919857	
93.72922		132.19165		108.66552		87.64646		14.380836		24.955206		26.2237		21.832748		24.525486		109.15258		79.28656		65.3405		47.8815		24.892345	
93.775536		131.92383		108.666664		87.51641		14.348093		24.978209		26.128174		21.822222		24.490292		109.133804		79.413795		65.266426		47.88271		24.851675	
93.84899		131.58968		108.59196		87.67383		14.269373		24.947943		26.141476		21.763742		24.4678		109.22301		79.411415		65.30227		48.00484		24.874401	
92.7289		132.01845		108.6908		87.58407		14.244773		25.060606		26.188633		21.696722		24.552984		109.31455		79.06896		65.33533		47.97579		24.96527	
92.77765		131.9262		108.80667		87.78608		14.208128		25.040049		26.225182		21.68501		24.565853		109.53521		79.64167		65.2479		48.030266		24.91018	
92.60048		131.91759		108.653625		87.92785		14.200739		25.0		26.219128		21.65808		24.513414		109.370895		79.79881		65.22994		48.010895		24.88024	
92.558334		131.6404		108.69735		87.84683		14.216749		24.94296		26.174334		21.617819		24.5		109.441315		79.78426		65.30336		48.071514		24.76527	
92.637665		131.34729		108.657074		88.24873		14.22716		24.96238		26.209698		21.583822		24.496342		109.36972		79.930786		65.356544		47.956364		24.82036	
92.64243		131.28853		108.71231		88.196175		14.22716		24.961164		26.162424		21.599062		24.414635		109.308685		79.76014		65.585335		47.75879		24.815569	
92.538734		131.39581		108.71346		88.16688		14.257108		24.93204		26.162424		21.600235		24.462759		109.328636		79.42482		65.64861		47.75394		24.811975	
92.467224		131.19852		108.57998		88.47006		14.239802		24.934465		26.14303		21.616198		24.443766		109.68823		79.59666		65.56988		47.82182		24.88503	
92.393326		130.98396		108.59839		88.05733		14.263614		24.953884		26.179394		21.556337		24.534883		109.77974		79.44272		65.34578		47.800972		24.959232	
92.3926		131.0395		109.00115		88.13758		14.241337		24.906553		26.255758		21.561691		24.526316		110.05889		79.47017		65.43494		47.933254		24.970024	
92.49223		131.07408		108.83986		87.900635		14.283767		24.927095		26.149271		21.552292		24.56005		109.947		79.58064		65.518074		47.875		24.983213	
92.4767		131.00864		108.8364		87.46369		14.292441		24.976913		26.059465		21.59342		24.574755		109.61366		79.50298		65.3735		47.870144		24.920864	
92.65072		131.1926		108.82719		87.4879		14.315137		25.02798		26.006075		21.635294		24.606134		109.72791		79.41338		65.53253		47.900486		24.907675	
93.19498		130.98024		108.69355		87.61019		14.300621		25.132603		25.99271		21.727058		24.598774		109.881035		79.421745		65.46988		47.855583		24.932854	
93.30622		130.70741		108.8662		87.42038		14.30597		25.153284		26.015797		21.730589		24.611042		109.73969		79.35245		65.50482		47.781555		24.970024	
93.34689		130.78148		108.74164		87.43312		14.287313		25.13033		26.152254		21.675295		24.569324		109.64311		79.51976		65.285545		47.78372		24.995203	
93.45509		130.31235		108.67321		87.318474		14.312189		25.134146		26.140074		21.73145		24.548466		109.53357		79.40599		65.32892		47.76914		24.980816	
93.50179		130.52098		108.72402		87.43694		14.243781		25.128048		26.096224		21.819576		24.57546		109.70907		79.681435		65.330124		47.891857		24.941248	
93.528145		130.24815		108.93187		87.541405		14.097015		25.056097		26.140074		21.754717		24.642944		109.74794		79.80958		65.18433		47.89051		24.956783	
93.61677		130.61359		109.20901		87.504456		14.146949		25.009756		26.155907		21.786556		24.617178		109.88457		79.98563		65.11325		47.980534		24.959135	
93.39521		130.5395		109.01963		87.40255		14.115816		25.07195		26.214373		21.846518		24.580368		109.947		79.93294		65.17229		48.064476		24.95673	
93.75721		130.4178		109.12356		87.77806		14.145703		25.06105		26.228327		21.854782		24.584255		110.38489		79.94478		65.128914		48.007298		24.908653	
93.74279		130.48392		108.7679		87.41199		14.123287		25.010988		26.200245		21.903187		24.506157		110.31287		79.80552		65.081924		47.969585		24.823317	
93.76322		130.58116		108.5612		87.93367		14.160848		24.986568		26.175825		21.972845		24.509851		110.44208		79.719086		64.99277		48.090023		24.90964	
93.878456		130.52664		108.55889		87.91571		14.134664		24.919415		26.174816		22.007084		24.485222		110.38298		79.631454		64.9482		48.0		24.914457	
93.86763		130.7497		108.42033		87.62532		14.138404		24.935287		26.223717		22.033058		24.456896		110.42199		79.61058		65.01928		48.013382		24.946987	
93.83976		130.95161		108.34411		87.87084		14.148379		24.960928		26.292175		22.086187		24.48399		110.479904		79.61539		64.979515		48.025547		24.801205	
93.87831		131.0397		108.48845		87.85294		14.142144		24.993895		26.222494		22.115839		24.458128		110.69349		79.592545		64.945786		48.035324		24.720482	
93.93012		131.37221		108.24827		87.98721		14.144638		24.935287		26.22494		22.107565		24.43596		110.61065		79.63942		64.83976		47.98295		24.654217	
94.11459		131.09677		108.47344		88.079384		14.148379		24.945055		26.176039		22.160757		24.375616		110.56805		79.86418		64.99518		48.015835		24.606024	
94.14355		131.13168		108.34642		87.848915		14.105985		24.870415		26.147923		22.14539		24.410099		110.51243		79.93149		64.95537		47.990257		24.62771	
94.235504		131.25871		108.398384		87.7359		14.143571		24.876528		26.110294		22.28639		24.394575		110.64497		80.01203		65.04945		47.875763		24.654217	
94.381645		130.99129		108.42956		87.81795		14.128911		24.913202		26.153187		22.341637		24.334156		110.51952		79.8556		64.905914		47.92448		24.663855	
94.544685		130.99626		108.75694		87.8819		14.030038		25.08802		26.165442		22.323843		24.380716		110.51303		79.82551		64.91315		47.841656		24.643373	
94.554344		131.20299		109.30128		87.664955		14.036295		25.072126		26.104166		22.278767		24.425743		110.64574		79.8		64.79252		47.841656		24.686747	
94.91405		131.32669		109.615295		87.7455		13.969962		25.079462		26.120098		22.266905		24.404703		110.650475		79.67952		64.817856		47.78928		24.714458	
94.7276		131.25436		109.55852		87.91774		13.916145		25.143032		26.055214		22.237247		24.358912		110.7346		79.48554		64.79735		47.719852		24.687952	
94.596855		131.22319		109.591644		87.949875		13.906133		25.201958		26.053988		22.265718		24.299505		110.6019		79.316864		64.635704		47.745434		24.714458	
94.39951		131.30798		109.52088		87.62596		13.931164		25.304773		25.980368		22.246738		24.293316		110.44431		79.05301		64.71652		47.73447		24.693975	
94.41162		131.07481		109.658936		87.58869		13.847309		25.301102		25.952147		22.169632		24.237623		110.445496		79.06626		64.6924		47.64312		24.628916	
94.45576		130.9202		109.69919		87.83676		13.87234		25.24235		25.934969		22.08185		24.306072		110.47393		79.2111		64.6538		47.66626		24.640965	
94.36243		130.96754		109.64344		87.58098		13.866082		25.086903		25.91769		21.976274		24.301115		110.23815		79.02292		64.39928		47.501827		24.650602	
94.36243		130.85019		109.57607		87.54113		13.855889		25.115055		25.921375		21.966785		24.298637		110.25592		78.875755		64.37274		47.59927		24.640965	
94.39636		130.92375		109.703835		87.66709		13.837092		25.121176		26.01845		21.920427		24.289963		110.41114		78.9421		64.3076		47.657734		24.672289	
94.41454		131.01625		109.731705		87.674805		13.770677		25.096695		26.00738		21.910927		24.272615		110.343605		79.113525		64.247284		47.552982		24.657831	
94.347084		131.2125		109.57027		87.697556		13.758145		25.09792		26.00861		21.857483		24.2866		110.45616		79.13905		64.18577		47.347137		24.72771	
94.34466		130.9175		109.480835		87.54311		13.736842		25.086903		25.90775		21.839478		24.302729		110.21919		78.93833		64.16888		47.326828		24.726505	
94.26699		130.74374		109.3252		87.64865		13.733083		25.083231		25.853628		21.74792		24.317617		109.907585		78.9347		63.950542		47.24512		24.648193	
94.37864		130.70125		109.376305		87.808235		13.764115		25.074663		25.947044		21.752676		24.32174		109.67299		78.842804		63.9035		47.17439		24.67913	
94.698296		130.755		109.23577		88.36937		13.80803		25.100367		25.974138		21.790476		24.324627		109.61256		78.88392		63.99879		47.27228		24.678743	
94.859924		130.95876		109.22648		88.27156		13.825596		25.01224		26.0		21.72738		24.304726		109.61493		78.81258		63.79202		47.365524		24.69082	
94.960976		130.72		109.45465		88.4852		13.805521		24.986519		25.95432		21.677382		24.32587		109.45616		78.72068		63.668682		47.52754		24.677536	
95.112335		130.79875		109.37325		88.39639		13.789209		24.981617		25.953087		21.635714		24.364428		109.62915		78.681595		63.588875		47.373318		24.677536	
95.14792		131.25095		109.28289		88.27156		13.726474		25.03554		25.913473		21.569725		24.278606		109.5		78.70788		63.76663		47.373318		24.619566	
95.0758		130.9611		109.322845		87.9897		13.68005		25.030674		25.885044		21.508352		24.287313		109.483986		78.78909		63.781136		47.324356		24.629227	
95.05379		131.06273		109.26923		88.07226		13.675032		25.015951		25.873919		21.448687		24.373283		109.390274		78.75636		63.784763		47.32313		24.573671	
95.11995		130.84547		109.361305		87.94193		13.683814		25.018404		25.8356		21.550777		24.35875		109.58363		78.732124		63.83414		47.2705		24.458937	
95.253365		130.66037		109.25408		88.214195		13.676286		25.023342		25.888752		21.620813		24.347935		109.63226		78.75879		63.84625		47.365974		24.510279	
95.31702		130.65157		109.23427		88.17548		13.675032		25.04791		25.87021		21.545454		24.319149		109.58837		78.69903		63.83414		47.342716		24.501814	
95.2803		130.5107		109.00117		88.147095		13.716436		25.121622		25.842821		21.596407		24.212767		109.491104		78.56068		63.625908		47.203182		24.50786	
95.11138		130.50063		109.043175		87.63307		13.770101		25.176905		25.763615		21.585133		24.166458		109.55397		78.610435		63.63317		47.243572		24.474003	
95.134636		130.11447		108.679115		87.72093		13.785176		25.214987		25.732674		21.622303		24.201502		109.289444		78.56258		63.676754		47.21787		24.428053	
95.020805		129.76479		108.70678		87.879845		13.842965		25.149878		25.72401		21.598322		24.18421		109.17577		78.435524		63.71932		47.156864		24.425634	
95.1175		129.89056		108.90888		87.82946		13.927135		25.181818		25.72401		21.575539		24.196741		109.41617		78.29319		63.70109		47.2549		24.391777	
95.178925		129.65408		109.02342		88.00647		13.906919		25.116852		25.730198		21.745499		24.190954		109.45303		78.44039		63.78954		47.181374		24.319613	
95.26716		129.45284		108.96838		87.79172		13.88805		25.1107		25.700125		21.805523		24.154522		109.44233		78.34348		63.757317		47.344784		24.35109	
95.17525		129.39497		108.93911		87.63907		13.886792		25.103321		25.700125		21.833134		24.139448		109.318665		78.258224		63.85244		47.402454		24.317192	
95.12868		129.39749		108.70023		87.97154		13.826197		25.25		25.600992		21.84976		24.154716		109.64643		78.36341		63.86569		47.358723		24.200968	
95.05882		129.2088		108.77166		88.04528		13.852645		25.244143		25.553904		21.74399		24.163523		109.65119		78.49817		63.89133		47.404675		24.238789	
94.92157		129.17484		108.48829		88.43338		13.872636		25.21605		25.503098		21.734375		24.167295		109.49167		78.333336		63.853302		47.372692		24.228155	
95.211044		128.97232		108.42155		88.690414		13.912989		25.177778		25.51549		21.75		24.106918		109.59762		78.2381		63.898533		47.332104		24.196602	
95.299385		129.22516		108.46838		88.663216		13.875		25.196297		25.531017		21.729567		24.069181		109.457146		78.20513		63.933903		47.236164		24.18204	
94.426994		129.20403		108.166275		88.850845		13.877525		25.18642		25.526054		21.64423		24.051573		109.14167		78.16239		63.922794		47.19951		24.196602	
94.357056		129.32115		107.98244		88.91051		13.844697		25.1		25.557072		21.628159		24.03522		109.21386		77.93651		63.88603		47.11207		24.264885	
94.36319		129.63602		108.025764		88.86771		13.835858		25.092592		25.524815		21.691936		24.006298		108.98805		77.886444		63.96687		47.211823		24.240583	
94.50061		129.45088		108.11475		88.89105		13.849558		25.087763		25.660448		21.759037		24.034004		109.071686		77.86081		63.988956		47.21552		24.218712	
94.60613		129.57053		108.2755		88.605705		13.8924055		25.10754		25.645523		21.783133		24.109571		109.24373		77.88034		63.97546		47.1601		24.232079	
